"ProductURL","Reviewer","Review","Date","Verified"
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","","this duvet is so comfy and warm. superrrr thick, which is good for the cold. i bought this during the summer because we remodeled our room and wanted an “adult” comforter (LOL!) it looks great. when i first got it i threw it in the dryer to fluff it up and it hasn’t gone flat since. it doesn’t bunch up in one spot like other comforters which i love.the downside: like i said i bought it in the summer, and we ended up not using it for very long before putting it away because it was so hot. (it doesn’t help when my boyfriend is like a personal heater.) however we just brought it back out since it’s getting colder and it’s been amazing! i suggest if you live somewhere where it’s hot outside all the time, try looking for a thinner blanket.another downside is that it’s way too big to fit in my washer. i think i’m going to have to go to the laundromat to wash it because it’s so huge.","Reviewed in the United States on October 29, 2024",NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","","I ordered the queen size in white - came vacuum sealed in a box. Fluffed up as soon as I opened it. This duvet insert is soft and heavier than I expected. The quality is really great and can’t beat the price!","Reviewed in the United States on November 21, 2024",NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","","I am thrilled with this blanket! Light and also warm. Very comfortable and a great price.","Reviewed in the United States on November 17, 2024",NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","","This is a great quality duvet! Super soft, great quality. Very lightweight but so warm. The material feels so nice on your skin and it’s sewn well.","Reviewed in the United States on November 16, 2024",NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","","I took a chance on this, hoping it would be warmer than 2 fleece blankets. I was looking for a hotel feel, less fussing with blankets. I use this next to a top bed sheet, and layer my quilted coverlet on top. This duvet has fluffed up nicely. I love how it feels light and airy, has become a great middle layer, and provides the right amount of warmth leading into the winter months. For the Prime price, a great purchase.","Reviewed in Canada on November 30, 2024",NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","","Nice and fluffy and thick great inner","Reviewed in the United Arab Emirates on September 10, 2023",NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","","Fits cover perfectly","Reviewed in Australia on July 30, 2023",NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","Amazon Customer","Very fluffy duvet. Heavy. Not for any weather but freezing. I usually sleep with a duvet on but this one is oppressively warm. Recommend if you’re in cold climates and don’t like to run your heater!!","Reviewed in the United Arab Emirates on November 13, 2022",NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","Amazon Customer","amazing! definitely buy here!!","Reviewed in Australia on May 5, 2021",NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","Lana Henriques",NA,NA,NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","AnneD",NA,NA,NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","Di M.",NA,NA,NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","James Marsha",NA,NA,NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","Renee",NA,NA,NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","DB",NA,NA,NA
"https://www.amazon.com/BEDSURE-Queen-Comforter-Duvet-Insert/dp/B07YKLSMFM/ref=sr_1_15?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-15","Amazon Customer",NA,NA,NA
"https://www.amazon.com/Loves-cabin-Comforter-Bedding-Pillowcase/dp/B0CFLJZ7B1/ref=sr_1_16?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-16","Soft and Breathable Comforter Set","I thought the weight of this set was gonna be thin but the comfort is great! Very very warm. It's functionality is on point and the stitching quality is very good! It did not have a smell. And is stain resistant. The only thing I didn't like was the pillow shams was not thick! Oh and the color is on point.","Reviewed in the United States on December 2, 2024",NA
"https://www.amazon.com/Loves-cabin-Comforter-Bedding-Pillowcase/dp/B0CFLJZ7B1/ref=sr_1_16?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-16","","Perfect burnt orange color (in my experience hard to find that in stores !!) , very comfortable! Not slippery. Does not give off a smell, I just threw it in the washer + drier right away and the comforter fluffed up very nicely. They did have a weird burn mark on them when coming out of the drier but it was my first time using that drier so it could’ve been that. Either way it didn’t affect the comfort at all I just put the burnt part towards the foot of the bed, maybe just dry it on a cooler setting.Continuing on, I was worried the comforter would be too flat and about the cozy factor, but it’s quite cozy for my tastes and it’s not oversized but definitely comfortably fluffy. Fits perfect on my 10” queen size bed. Would definitely recommend.","Reviewed in the United States on November 3, 2024",NA
"https://www.amazon.com/Loves-cabin-Comforter-Bedding-Pillowcase/dp/B0CFLJZ7B1/ref=sr_1_16?_encoding=UTF8&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&dib=eyJ2IjoiMSJ9.syMLF-qdV3Kcl72cRgLPjrX6ctuQGN7y_fJZYl7GVbOdkZ3njvYqj8boeLUsbyIySdxaD7KXn3DpaoB2A-jsJD6jEPSnlYCHl39A2INOBCpJCQl86erMEEdU01RR0ifPjSQ-tkr-Txi33MBS6LdtTy2gOuiftYlO5kkUyjcx_8YWneuwU_P84oLCy3uPWLPzdr3AL7WucJO4a1PBBQRJcHwNULlyo5GjdmmfGnRSg6DmEZ1wgatpYt-3nrIOMt7Ja1lxJYr4RHMHijUCFy_WnO_gV1GsjqwhgX0FdiIAasM.Lpknd2GlHUJ5jj0po4Nryrf59aCwwqtMGH6WTBZtSZw&dib_tag=se&keywords=bedding&pd_rd_r=87aac9cd-a5f0-4bfb-a6e4-9a4da9ff3166&pd_rd_w=Nw6WR&pd_rd_wg=AzrBz&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=4P9Y4JVM26R69CW85MJ1&qid=1734449571&sr=8-16","","Don’t let these reviews fool you. I ordered two twin in beige color. Packaged box was nice both comforter and sheets are vacuum sealed. No smell to the comforters. Very nice in color it’s like off white more than a tan color! Nice. And they are buttery soft !! Fabric quality amazing","Reviewed in the United States on November 30, 2024",NA
